theta_B_deg,kdf,residual_norm,radius_residual,length_residual,mass_residual,performance_residual,rao_exit_residual,D_M_pre,D_M_post,D_M_jump,D_theta_pre_deg,D_theta_post_deg,D_theta_jump_deg,fan_turn_deg,exit_angle_deg,exit_mach,success,failure_code,failure_reason
24.5,0.1766666666666667,0.015391537392224573,0.02553626941498061,-0.00765488172699197,5.6528627227695355e-09,-0.2057181937656045,3.5124891160177016,3.279889564200393,3.521789738664707,0.2419001744643139,17.906818615172863,21.906818615172863,3.999999999999999,4.0,11.79804465503105,3.503730192804905,True,0,ok
24.5,0.18,0.0030671150001276098,0.0049170772788991,-0.0020109535809708797,2.319447691434812e-08,-0.19767821071852174,2.892332850126483,3.3059266720806404,3.4252922469316887,0.11936557485104826,17.719027005564335,19.719027005564335,1.9999999999999996,2.0,11.253590453454484,3.482158237929051,True,0,ok
24.5,0.18333333333333335,0.007702222324888629,0.005768696458067462,0.012028916302008174,5.403831232046795e-10,-0.19317310100098362,2.784799894206659,3.331876045401766,3.7116143437790607,0.37973829837729456,17.532550986960526,23.532550986960526,5.999999999999999,6.0,11.018060282811327,3.4805936485619733,True,0,ok
24.5,0.18666666666666668,0.015273822965609644,-0.01749443195441222,0.019844743751099254,1.1724775597697619e-09,-0.18434281103664968,2.2952613282995915,3.3579677001189823,3.357967700118982,-4.440892098500626e-16,17.343456145695527,17.343456145695527,0.0,0.0,10.333175465674676,3.462832613717268,True,0,ok
24.5,0.19,0.026807030372899686,-0.004375106003696681,0.04622455061649724,8.516107357512973e-10,-0.17980863950937107,2.659833835208986,3.383616917535579,3.38361691753558,8.881784197001252e-16,17.161544262205098,17.161544262205098,0.0,0.0,10.171633066382414,3.4909244427993396,True,0,ok
24.5,0.19333333333333336,0.04251667756540131,0.008866865021650268,0.07310528242397211,2.307618552513566e-09,-0.17547137568233112,3.1461172569021842,3.4093102046461903,3.40931020464619,-4.440892098500626e-16,16.978745875126965,16.978745875126965,0.0,0.0,10.011325021672738,3.5191239107545558,True,0,ok
24.5,0.19666666666666668,0.05932811259986547,0.0221369923645986,0.10034654155991947,2.397827211065003e-09,-0.1713317696718402,3.8214514038630814,3.4349151850986583,3.4349151850986583,0.0,16.797260261655477,16.797260261655477,0.0,0.0,9.85378396950351,3.547263811682515,True,0,ok
24.5,0.2,0.07659216570902379,0.0353977509712508,0.12785178438399397,4.126887413005285e-08,-0.16737989353774999,4.812901553425904,3.4602860341013786,3.460286034101379,4.440892098500626e-16,16.619477299780005,16.619477299780005,0.0,0.0,9.700299304496571,3.575167772223441,True,0,ok
24.566666666666666,0.1,0.34062152975129567,-0.2844277424591174,-0.5168848410525776,2.3623688250492843e-09,-0.3910343479006419,0.7223402015438489,2.6851111031424733,2.9763089156974853,0.2911978125550121,22.21720281064052,28.217202810640522,6.000000000000002,6.0,16.748640013896217,2.8466223149365084,True,0,ok
24.566666666666666,0.10333333333333333,0.32718622957874516,-0.27142697071182015,-0.49747350286027364,7.117986407735119e-10,-0.3791202671352954,0.7417376522346838,2.7135894458581387,3.0081825805933886,0.29459313473524995,22.000138918568066,28.000138918568066,5.999999999999999,6.0,16.45152950955249,2.876234138754529,True,0,ok
