theta_B_deg,kdf,residual_norm,radius_residual,length_residual,mass_residual,performance_residual,rao_exit_residual,D_M_pre,D_M_post,D_M_jump,D_theta_pre_deg,D_theta_post_deg,D_theta_jump_deg,fan_turn_deg,exit_angle_deg,exit_mach,success,failure_code,failure_reason
24.5,0.13333333333333333,0.24309466366502744,-0.22242978140883501,-0.35750529905115574,8.391191294704183e-10,-0.2891009969344818,0.6261054995427816,2.9293207360395304,2.9293207360395304,0.0,20.52879507475851,20.52879507475851,0.0,0.0,13.427296355214052,2.9993393440118092,True,0,ok
24.5,0.13666666666666666,0.22899468643702836,-0.21001881242395237,-0.33646366472059286,2.1397401633102533e-10,-0.280474051047947,0.6575894218752897,2.9568064314975255,2.9568064314975255,0.0,20.32113256759438,20.32113256759438,0.0,0.0,13.205195843233254,3.028655448749804,True,0,ok
24.5,0.14,0.2143193653630101,-0.19719657390806408,-0.3145025951367201,9.47346836141598e-10,-0.2721306850305386,0.6938094397826875,2.985363385694049,2.985363385694049,0.0,20.09148662355083,20.09148662355083,0.0,0.0,12.971911073618546,3.0593378136512692,True,0,ok
24.5,0.14333333333333334,0.1998381907455231,-0.18465744484959512,-0.29275849347704835,4.0636951424557905e-10,-0.2641426824091406,0.7333181058435547,3.0127428763357704,3.0127428763357704,0.0,19.884061583079898,19.884061583079898,0.0,0.0,12.757448257660817,3.0886714077910753,True,0,ok
24.5,0.14666666666666667,0.18541654627814977,-0.17226880030883843,-0.27103753862021646,1.5189325239479477e-10,-0.2564581456525464,0.7767471620722126,3.0393792630398093,3.0393792630398093,0.0,19.690385502607693,19.690385502607693,0.0,0.0,12.55554040802682,3.1171720898168043,True,0,ok
24.5,0.15000000000000002,0.17037330235486306,-0.15943500095101856,-0.24831767342993022,1.0557070591087827e-10,-0.24903204234168008,0.8273371658683536,3.0671452674713127,3.0671452674713127,0.0,19.474571895652083,19.474571895652083,0.0,0.0,12.342057122777,3.1471056387387866,True,0,ok
24.5,0.15333333333333335,0.15555184289606402,-0.1468959560183125,-0.22585549714485886,1.4974521587559552e-09,-0.2419149633070201,0.88267690830874,3.093755749677979,3.093755749677979,0.0,19.279856696240284,19.279856696240284,0.0,0.0,12.14579360389593,3.175708800953868,True,0,ok
24.5,0.15666666666666668,0.14045544681130484,-0.13421231163113934,-0.2029045416532508,2.4707985058334363e-10,-0.23505547808442182,0.945853053673808,3.1205448545316274,3.1205448545316274,0.0,19.081415521194447,19.081415521194447,0.0,0.0,11.949940123110508,3.2045905954866427,True,0,ok
24.5,0.16,0.12496553770482823,-0.12128576253487981,-0.17927331270410352,1.5687359391319023e-09,-0.22845620692599683,1.0192277698537846,3.1478024703457286,3.1478024703457286,0.0,18.873920061801805,18.873920061801805,0.0,0.0,11.751036786628722,3.234104202816553,True,0,ok
24.5,0.16333333333333333,0.10970355649556245,-0.10864077015679256,-0.15589032677836093,3.9306682538831915e-10,-0.2221266659472941,1.1006278421505065,3.1739923408755892,3.1739923408755892,0.0,18.685340655483312,18.685340655483312,0.0,0.0,11.5672361963542,3.262388050046333,True,0,ok
